asin,date_at,buybox_price
B001B0V5GG,2020-12-08 01:52:00,12.0100
B001B0V5GG,2020-12-08 17:16:00,11.9300
B001B0V5GG,2020-12-08 17:32:00,11.8400
B001B0V5GG,2020-12-08 17:36:00,11.8900
B001B0V5GG,2020-12-08 17:40:00,11.8400
B001B0V5GG,2020-12-08 18:52:00,11.1900
B001B0V5GG,2020-12-09 02:42:00,5.9900
B001B0V5GG,2020-12-09 02:58:00,11.1900
B001B0V5GG,2020-12-09 03:08:00,5.9900
B001B0V5GG,2020-12-09 04:16:00,11.1900
B001B0V5GG,2020-12-09 12:48:00,13.3300
B001B0V5GG,2020-12-09 14:40:00,11.1900
B001B0V5GG,2020-12-10 14:44:00,11.6500
B001B0V5GG,2020-12-10 18:38:00,11.6400
B001B0V5GG,2020-12-10 19:10:00,0.0000
B001B0V5GG,2020-12-10 20:02:00,11.4000
B001B0V5GG,2020-12-11 00:30:00,0.0000
B001B0V5GG,2020-12-11 00:48:00,11.4000
B001B0V5GG,2020-12-11 02:54:00,0.0000
B001B0V5GG,2020-12-11 04:50:00,11.6400
B001B0V5GG,2020-12-12 00:34:00,13.3000
B001B0V5GG,2020-12-12 00:56:00,0.0000
B001B0V5GG,2020-12-12 01:16:00,11.4600
B001B0V5GG,2020-12-12 01:18:00,11.5200
B001B0V5GG,2020-12-12 01:52:00,11.4600
B001B0V5GG,2020-12-12 02:00:00,11.1900
B001B0V5GG,2020-12-12 02:56:00,0.0000
B001B0V5GG,2020-12-12 06:14:00,10.8800
B001B0V5GG,2020-12-12 08:44:00,0.0000
B001B0V5GG,2020-12-12 15:04:00,11.1900
B001B0V5GG,2020-12-12 16:28:00,11.6600
B001B0V5GG,2020-12-12 18:48:00,12.1200
B001B0V5GG,2020-12-12 22:10:00,12.1000
B001B0V5GG,2020-12-13 00:16:00,12.3600
B001B0V5GG,2020-12-13 01:32:00,12.4800
B001B0V5GG,2020-12-13 18:24:00,11.7200
B001B0V5GG,2020-12-13 23:46:00,11.7600
B001B0V5GG,2020-12-14 01:32:00,11.8500
B001B0V5GG,2020-12-14 02:38:00,11.9500
B001B0V5GG,2020-12-14 03:20:00,12.0900
B001B0V5GG,2020-12-14 03:56:00,12.2100
B001B0V5GG,2020-12-14 04:00:00,12.2100
B001B0V5GG,2020-12-14 05:06:00,12.4700
B001B0V5GG,2020-12-14 07:20:00,12.4900
B001B0V5GG,2020-12-14 11:32:00,12.3200
B001B0V5GG,2020-12-14 14:08:00,11.9600
B001B0V5GG,2020-12-14 14:10:00,12.1300
B001B0V5GG,2020-12-14 16:28:00,11.7600
B001B0V5GG,2020-12-14 20:00:00,12.3800
B001B0V5GG,2020-12-14 22:08:00,11.9100
B001B0V5GG,2020-12-14 22:26:00,11.9400
B001B0V5GG,2020-12-14 23:24:00,11.9200
B001B0V5GG,2020-12-15 00:28:00,11.8000
B001B0V5GG,2020-12-15 00:56:00,11.7100
B001B0V5GG,2020-12-15 02:20:00,11.6700
B001B0V5GG,2020-12-15 03:08:00,11.6700
B001B0V5GG,2020-12-15 04:50:00,11.3200
B001B0V5GG,2020-12-15 11:08:00,0.0000
B001B0V5GG,2020-12-15 12:18:00,11.3200
B001B0V5GG,2020-12-15 12:36:00,0.0000
B001B0V5GG,2020-12-15 13:16:00,11.6600
B001B0V5GG,2020-12-15 13:40:00,0.0000
B001B0V5GG,2020-12-15 14:20:00,11.3300
B001B0V5GG,2020-12-15 17:12:00,0.0000
B001B0V5GG,2020-12-15 17:24:00,11.4300
B001B0V5GG,2020-12-15 18:12:00,0.0000
B001B0V5GG,2020-12-15 18:34:00,10.8900
B001B0V5GG,2020-12-15 21:36:00,0.0000
B001B0V5GG,2020-12-15 21:38:00,10.8900
B001B0V5GG,2020-12-15 22:12:00,11.1900
B001B0V5GG,2020-12-15 22:24:00,10.8900
B001B0V5GG,2020-12-15 23:24:00,11.6600
B001B0V5GG,2020-12-16 00:00:00,0.0000
B001B0V5GG,2020-12-16 00:12:00,11.6600
B001B0V5GG,2020-12-16 01:36:00,11.5500
B001B0V5GG,2020-12-16 01:50:00,11.5100
B001B0V5GG,2020-12-16 02:20:00,11.1900
B001B0V5GG,2020-12-16 04:16:00,10.8900
B001B0V5GG,2020-12-16 05:44:00,11.1900
B001B0V5GG,2020-12-16 06:14:00,10.8900
B001B0V5GG,2020-12-16 08:20:00,0.0000
B001B0V5GG,2020-12-16 08:52:00,10.8900
B001B0V5GG,2020-12-16 09:12:00,11.1900
B001B0V5GG,2020-12-16 11:46:00,11.5100
B001B0V5GG,2020-12-16 13:02:00,0.0000
B001B0V5GG,2020-12-16 13:28:00,10.8900
B001B0V5GG,2020-12-16 16:28:00,0.0000
B001B0V5GG,2020-12-16 16:32:00,10.8900
B001B0V5GG,2020-12-16 18:04:00,11.1900
B001B0V5GG,2020-12-16 19:40:00,10.8900
B001B0V5GG,2020-12-16 21:44:00,11.6600
B001B0V5GG,2020-12-17 00:36:00,11.1900
B001B0V5GG,2020-12-17 00:44:00,11.4500
B001B0V5GG,2020-12-17 00:48:00,11.1900
B001B0V5GG,2020-12-17 01:52:00,10.8900
B001B0V5GG,2020-12-17 03:12:00,0.0000
B001B0V5GG,2020-12-17 03:44:00,10.8900
B001B0V5GG,2020-12-17 04:10:00,0.0000
B001B0V5GG,2020-12-17 04:12:00,10.8900
B001B0V5GG,2020-12-17 06:46:00,0.0000
B001B0V5GG,2020-12-17 07:56:00,10.8900
B001B0V5GG,2020-12-17 09:14:00,11.1900
B001B0V5GG,2020-12-17 12:22:00,10.8900
B001B0V5GG,2020-12-17 13:00:00,11.1900
B001B0V5GG,2020-12-17 15:54:00,0.0000
B001B0V5GG,2020-12-17 16:28:00,11.6400
B001B0V5GG,2020-12-17 18:36:00,0.0000
B001B0V5GG,2020-12-17 22:42:00,9.5000
B001B0V5GG,2020-12-18 00:32:00,11.1900
B001B0V5GG,2020-12-18 01:24:00,11.5900
B001B0V5GG,2020-12-18 01:32:00,0.0000
B001B0V5GG,2020-12-18 03:00:00,11.6600
B001B0V5GG,2020-12-18 04:46:00,0.0000
B001B0V5GG,2020-12-18 05:04:00,11.3300
B001B0V5GG,2020-12-18 06:18:00,11.6600
B001B0V5GG,2020-12-18 07:38:00,11.8900
B001B0V5GG,2020-12-18 10:44:00,0.0000
B001B0V5GG,2020-12-18 10:46:00,11.5500
B001B0V5GG,2020-12-18 12:16:00,11.8900
B001B0V5GG,2020-12-18 20:08:00,12.0400
B001B0V5GG,2020-12-18 22:12:00,11.9300
B001B0V5GG,2020-12-18 22:32:00,11.8600
B001B0V5GG,2020-12-18 22:38:00,0.0000
B001B0V5GG,2020-12-18 23:56:00,12.1700
B001B0V5GG,2020-12-19 00:14:00,12.0100
B001B0V5GG,2020-12-19 00:16:00,0.0000
B001B0V5GG,2020-12-19 01:28:00,11.7900
B001B0V5GG,2020-12-19 02:48:00,0.0000
B001B0V5GG,2020-12-19 03:56:00,11.7400
B001B0V5GG,2020-12-19 04:04:00,0.0000
B001B0V5GG,2020-12-19 06:56:00,11.5100
B001B0V5GG,2020-12-19 07:38:00,11.4900
B001B0V5GG,2020-12-19 07:56:00,11.1900
B001B0V5GG,2020-12-19 10:08:00,11.8500
B001B0V5GG,2020-12-19 11:16:00,11.9100
B001B0V5GG,2020-12-19 12:32:00,11.9600
B001B0V5GG,2020-12-19 15:04:00,11.6000
B001B0V5GG,2020-12-19 15:20:00,11.5600
B001B0V5GG,2020-12-19 16:54:00,11.1900
B001B0V5GG,2020-12-19 19:04:00,0.0000
B001B0V5GG,2020-12-19 19:20:00,10.9000
B001B0V5GG,2020-12-19 21:24:00,16.6600
B001B0V5GG,2020-12-19 23:02:00,12.2600
B001B0V5GG,2020-12-20 00:12:00,12.2800
B001B0V5GG,2020-12-20 00:48:00,12.5300
B001B0V5GG,2020-12-20 02:00:00,0.0000
B001B0V5GG,2020-12-20 02:14:00,12.2000
B001B0V5GG,2020-12-20 03:32:00,0.0000
B001B0V5GG,2020-12-20 05:20:00,12.1700
B001B0V5GG,2020-12-20 05:36:00,0.0000
B001B0V5GG,2020-12-20 05:48:00,12.1500
B001B0V5GG,2020-12-20 06:00:00,0.0000
B001B0V5GG,2020-12-20 06:52:00,12.4600
B001B0V5GG,2020-12-20 07:36:00,11.3800
B001B0V5GG,2020-12-20 09:50:00,11.5600
B001B0V5GG,2020-12-20 10:32:00,11.4500
B001B0V5GG,2020-12-20 11:04:00,11.6600
B001B0V5GG,2020-12-20 11:56:00,11.1900
B001B0V5GG,2020-12-20 15:06:00,12.2500
B001B0V5GG,2020-12-20 16:20:00,11.9600
B001B0V5GG,2020-12-20 17:24:00,12.7400
B001B0V5GG,2020-12-20 17:32:00,0.0000
B001B0V5GG,2020-12-20 17:48:00,11.9600
B001B0V5GG,2020-12-20 19:24:00,11.6100
B001B0V5GG,2020-12-20 20:52:00,9.6000
B001B0V5GG,2020-12-20 21:28:00,0.0000
B001B0V5GG,2020-12-20 21:30:00,9.6000
B001B0V5GG,2020-12-20 22:28:00,0.0000
B001B0V5GG,2020-12-20 23:32:00,16.6600
B001B0V5GG,2020-12-21 00:20:00,11.9600
B001B0V5GG,2020-12-21 01:32:00,12.9100
B001B0V5GG,2020-12-21 04:06:00,12.5500
B001B0V5GG,2020-12-21 05:36:00,0.0000
B001B0V5GG,2020-12-21 06:02:00,12.9100
B001B0V5GG,2020-12-21 07:10:00,0.0000
B001B0V5GG,2020-12-21 07:12:00,12.5500
B001B0V5GG,2020-12-21 08:16:00,12.9100
B001B0V5GG,2020-12-21 15:12:00,11.9100
B001B0V5GG,2020-12-21 17:06:00,11.7800
B001B0V5GG,2020-12-21 17:08:00,11.7800
B001B0V5GG,2020-12-21 18:10:00,11.7700
B001B0V5GG,2020-12-21 19:18:00,12.0200
B001B0V5GG,2020-12-21 20:06:00,12.1300
B001B0V5GG,2020-12-21 20:42:00,11.7500
B001B0V5GG,2020-12-21 21:50:00,11.8400
B001B0V5GG,2020-12-21 22:12:00,12.0200
B001B0V5GG,2020-12-22 00:36:00,11.7800
B001B0V5GG,2020-12-22 01:12:00,11.7200
B001B0V5GG,2020-12-22 01:28:00,11.6100
B001B0V5GG,2020-12-22 03:28:00,11.6600
B001B0V5GG,2020-12-22 03:36:00,11.2500
B001B0V5GG,2020-12-22 04:20:00,0.0000
B001B0V5GG,2020-12-22 04:54:00,11.4300
B001B0V5GG,2020-12-22 06:44:00,11.6600
B001B0V5GG,2020-12-22 07:16:00,10.9300
B001B0V5GG,2020-12-22 10:32:00,10.8900
B001B0V5GG,2020-12-22 11:28:00,11.6600
B001B0V5GG,2020-12-22 12:32:00,11.1900
B001B0V5GG,2020-12-22 13:58:00,10.8900
B001B0V5GG,2020-12-22 15:16:00,0.0000
B001B0V5GG,2020-12-22 16:22:00,11.4700
B001B0V5GG,2020-12-22 17:52:00,11.1900
B001B0V5GG,2020-12-22 18:52:00,10.8900
B001B0V5GG,2020-12-22 19:46:00,0.0000
B001B0V5GG,2020-12-22 20:08:00,11.6600
B001B0V5GG,2020-12-22 20:44:00,11.5700
B001B0V5GG,2020-12-22 22:16:00,11.5600
B001B0V5GG,2020-12-22 22:38:00,11.5100
B001B0V5GG,2020-12-22 23:24:00,11.1900
B001B0V5GG,2020-12-22 23:50:00,0.0000
B001B0V5GG,2020-12-23 00:16:00,11.1900
B001B0V5GG,2020-12-23 01:08:00,10.8900
B001B0V5GG,2020-12-23 01:58:00,0.0000
B001B0V5GG,2020-12-23 02:24:00,10.8900
B001B0V5GG,2020-12-23 06:00:00,0.0000
B001B0V5GG,2020-12-23 06:04:00,10.8900
B001B0V5GG,2020-12-23 08:16:00,11.1900
B001B0V5GG,2020-12-23 09:44:00,10.8900
B001B0V5GG,2020-12-23 14:30:00,0.0000
B001B0V5GG,2020-12-23 14:32:00,0.0000
B001B0V5GG,2020-12-23 14:34:00,10.8900
B001B0V5GG,2020-12-23 14:36:00,0.0000
B001B0V5GG,2020-12-23 15:12:00,10.8900
B001B0V5GG,2020-12-23 15:36:00,0.0000
B001B0V5GG,2020-12-23 16:24:00,10.8900
B001B0V5GG,2020-12-23 19:10:00,0.0000
B001B0V5GG,2020-12-23 19:12:00,10.8900
B001B0V5GG,2020-12-23 19:56:00,0.0000
B001B0V5GG,2020-12-23 21:02:00,11.6600
B001B0V5GG,2020-12-23 21:30:00,0.0000
B001B0V5GG,2020-12-23 22:48:00,11.3400
B001B0V5GG,2020-12-23 23:18:00,0.0000
B001B0V5GG,2020-12-24 00:48:00,0.0000
B001B0V5GG,2020-12-24 00:50:00,11.6600
B001B0V5GG,2020-12-24 01:32:00,0.0000
B001B0V5GG,2020-12-24 04:10:00,11.3400
B001B0V5GG,2020-12-24 06:46:00,11.6600
B001B0V5GG,2020-12-24 06:56:00,11.3400
B001B0V5GG,2020-12-24 08:36:00,0.0000
B001B0V5GG,2020-12-24 11:58:00,11.3400
B001B0V5GG,2020-12-24 13:24:00,11.6600
B001B0V5GG,2020-12-24 15:04:00,11.3700
B001B0V5GG,2020-12-24 15:22:00,11.3500
B001B0V5GG,2020-12-24 17:08:00,11.3600
B001B0V5GG,2020-12-24 18:36:00,11.3400
B001B0V5GG,2020-12-24 22:10:00,11.6600
B001B0V5GG,2020-12-24 23:04:00,11.3400
B001B0V5GG,2020-12-25 02:04:00,0.0000
B001B0V5GG,2020-12-25 02:12:00,11.3400
B001B0V5GG,2020-12-25 02:40:00,11.6600
B001B0V5GG,2020-12-25 04:50:00,11.3400
B001B0V5GG,2020-12-25 06:32:00,11.6600
B001B0V5GG,2020-12-25 07:36:00,11.3400
B001B0V5GG,2020-12-25 10:52:00,0.0000
B001B0V5GG,2020-12-25 13:02:00,11.3400
B001B0V5GG,2020-12-25 19:00:00,11.6600
B001B0V5GG,2020-12-25 20:34:00,0.0000
B001B0V5GG,2020-12-25 21:52:00,11.6600
B001B0V5GG,2020-12-25 23:04:00,0.0000
B001B0V5GG,2020-12-26 00:00:00,11.6600
B001B0V5GG,2020-12-26 00:02:00,0.0000
B001B0V5GG,2020-12-26 01:04:00,11.6700
B001B0V5GG,2020-12-26 01:12:00,11.3600
B001B0V5GG,2020-12-26 03:12:00,0.0000
B001B0V5GG,2020-12-26 06:12:00,11.3400
B001B0V5GG,2020-12-26 06:28:00,11.6600
B001B0V5GG,2020-12-26 08:00:00,11.3400
B001B0V5GG,2020-12-26 11:04:00,11.6600
B001B0V5GG,2020-12-26 13:04:00,11.6900
B001B0V5GG,2020-12-26 13:40:00,11.6700
B001B0V5GG,2020-12-26 15:02:00,11.6600
B001B0V5GG,2020-12-26 15:56:00,11.3400
B001B0V5GG,2020-12-26 16:24:00,11.6600
B001B0V5GG,2020-12-26 17:10:00,0.0000
B001B0V5GG,2020-12-26 18:24:00,11.3600
B001B0V5GG,2020-12-26 19:38:00,11.4000
B001B0V5GG,2020-12-26 23:20:00,0.0000
B001B0V5GG,2020-12-26 23:22:00,0.0000
B001B0V5GG,2020-12-26 23:24:00,11.4000
B001B0V5GG,2020-12-27 01:14:00,0.0000
B001B0V5GG,2020-12-27 01:16:00,11.4000
B001B0V5GG,2020-12-27 01:48:00,0.0000
B001B0V5GG,2020-12-27 02:30:00,11.4000
B001B0V5GG,2020-12-27 06:38:00,13.3000
B001B0V5GG,2020-12-27 07:52:00,11.6600
B001B0V5GG,2020-12-27 14:04:00,13.4400
B001B0V5GG,2020-12-27 17:16:00,11.6600
B001B0V5GG,2020-12-27 20:12:00,13.4400
B001B0V5GG,2020-12-27 20:20:00,11.6600
B001B0V5GG,2020-12-27 20:22:00,11.6600
B001B0V5GG,2020-12-27 20:24:00,13.4400
B001B0V5GG,2020-12-27 22:12:00,0.0000
B001B0V5GG,2020-12-27 22:40:00,12.9500
B001B0V5GG,2020-12-28 00:34:00,0.0000
B001B0V5GG,2020-12-28 00:54:00,12.2200
B001B0V5GG,2020-12-28 01:16:00,0.0000
B001B0V5GG,2020-12-28 02:24:00,12.4900
B001B0V5GG,2020-12-28 03:22:00,12.5200
B001B0V5GG,2020-12-28 03:24:00,12.4900
B001B0V5GG,2020-12-28 03:40:00,12.5200
B001B0V5GG,2020-12-28 05:52:00,12.7500
B001B0V5GG,2020-12-28 05:56:00,13.5000
B001B0V5GG,2020-12-28 06:12:00,13.9900
B001B0V5GG,2020-12-28 06:56:00,13.5000
B001B0V5GG,2020-12-28 14:24:00,13.3000
B001B0V5GG,2020-12-28 14:26:00,13.4900
B001B0V5GG,2020-12-29 03:48:00,12.6700
B001B0V5GG,2020-12-29 04:18:00,13.4900
B001B0V5GG,2020-12-29 06:40:00,13.1100
B001B0V5GG,2020-12-29 06:42:00,13.4000
B001B0V5GG,2020-12-29 06:46:00,13.1100
B001B0V5GG,2020-12-29 06:52:00,13.4000
B001B0V5GG,2020-12-29 06:54:00,13.4000
B001B0V5GG,2020-12-29 08:14:00,13.0500
B001B0V5GG,2020-12-29 10:08:00,12.2200
B001B0V5GG,2020-12-29 13:48:00,11.6600
B001B0V5GG,2020-12-29 13:58:00,0.0000
B001B0V5GG,2020-12-29 15:28:00,12.2200
B001B0V5GG,2020-12-29 16:04:00,0.0000
B001B0V5GG,2020-12-29 16:20:00,12.2200
B001B0V5GG,2020-12-29 18:24:00,0.0000
B001B0V5GG,2020-12-29 19:22:00,12.4900
B001B0V5GG,2020-12-29 20:04:00,13.7600
B001B0V5GG,2020-12-29 20:44:00,12.2200
B001B0V5GG,2020-12-30 01:38:00,13.5000
B001B0V5GG,2020-12-30 03:00:00,12.2200
B001B0V5GG,2020-12-30 04:24:00,13.4900
B001B0V5GG,2020-12-30 05:16:00,0.0000
B001B0V5GG,2020-12-30 05:38:00,13.4900
B001B0V5GG,2020-12-30 06:32:00,13.4500
B001B0V5GG,2020-12-30 09:14:00,13.4900
B001B0V5GG,2020-12-30 11:08:00,13.4500
B001B0V5GG,2020-12-30 20:40:00,14.9900
B001B0V5GG,2020-12-30 21:44:00,12.7800
B001B0V5GG,2020-12-30 22:12:00,0.0000
B001B0V5GG,2020-12-30 23:12:00,12.7800
B001B0V5GG,2020-12-31 00:28:00,12.4900
B001B0V5GG,2020-12-31 01:24:00,0.0000
B001B0V5GG,2020-12-31 01:32:00,12.8900
B001B0V5GG,2020-12-31 02:14:00,12.5100
B001B0V5GG,2020-12-31 02:38:00,0.0000
B001B0V5GG,2020-12-31 02:40:00,12.6200
B001B0V5GG,2020-12-31 03:54:00,0.0000
B001B0V5GG,2020-12-31 04:20:00,13.5000
B001B0V5GG,2020-12-31 04:52:00,12.8500
B001B0V5GG,2020-12-31 05:22:00,13.4400
B001B0V5GG,2020-12-31 10:32:00,17.4600
B001B0V5GG,2020-12-31 12:16:00,13.2600
B001B0V5GG,2020-12-31 12:18:00,13.4300
B001B0V5GG,2020-12-31 15:32:00,13.1600
B001B0V5GG,2020-12-31 16:52:00,11.9300
B001B0V5GG,2020-12-31 16:56:00,13.3900
B001B0V5GG,2020-12-31 17:08:00,13.1600
B001B0V5GG,2020-12-31 17:10:00,13.3900
B001B0V5GG,2020-12-31 17:16:00,13.1600
B001B0V5GG,2020-12-31 18:32:00,12.8500
B001B0V5GG,2020-12-31 20:40:00,0.0000
B001B0V5GG,2020-12-31 20:42:00,12.6200
B001B0V5GG,2020-12-31 20:44:00,0.0000
B001B0V5GG,2020-12-31 22:52:00,12.6700
B001B0V5GG,2021-01-01 00:08:00,12.7000
B001B0V5GG,2021-01-01 01:20:00,12.9800
B001B0V5GG,2021-01-01 03:00:00,13.0600
B001B0V5GG,2021-01-01 03:14:00,13.1000
B001B0V5GG,2021-01-01 03:48:00,13.1400
B001B0V5GG,2021-01-01 05:16:00,12.8700
B001B0V5GG,2021-01-01 05:20:00,0.0000
B001B0V5GG,2021-01-01 06:28:00,12.8700
B001B0V5GG,2021-01-01 09:56:00,13.1600
B001B0V5GG,2021-01-01 12:20:00,13.4400
B001B0V5GG,2021-01-01 13:04:00,13.1600
B001B0V5GG,2021-01-01 14:48:00,13.4200
B001B0V5GG,2021-01-01 14:52:00,13.1600
B001B0V5GG,2021-01-01 16:48:00,13.4100
B001B0V5GG,2021-01-01 18:16:00,13.2700
B001B0V5GG,2021-01-01 19:08:00,13.3500
B001B0V5GG,2021-01-01 20:16:00,13.3400
B001B0V5GG,2021-01-02 00:26:00,13.3600
B001B0V5GG,2021-01-02 01:44:00,13.3900
B001B0V5GG,2021-01-02 03:56:00,13.5000
B001B0V5GG,2021-01-02 05:16:00,13.3500
B001B0V5GG,2021-01-02 06:44:00,13.5000
B001B0V5GG,2021-01-02 07:08:00,13.5000
B001B0V5GG,2021-01-02 09:56:00,13.1600
B001B0V5GG,2021-01-02 10:56:00,12.9000
B001B0V5GG,2021-01-02 14:08:00,13.3000
B001B0V5GG,2021-01-02 14:50:00,13.1600
B001B0V5GG,2021-01-02 17:06:00,13.3300
B001B0V5GG,2021-01-02 17:54:00,13.3100
B001B0V5GG,2021-01-02 17:56:00,13.3100
B001B0V5GG,2021-01-02 18:04:00,13.3600
B001B0V5GG,2021-01-02 18:08:00,13.1600
B001B0V5GG,2021-01-02 18:22:00,13.3500
B001B0V5GG,2021-01-02 21:54:00,13.1600
B001B0V5GG,2021-01-02 22:12:00,13.3500
B001B0V5GG,2021-01-02 23:16:00,13.3000
B001B0V5GG,2021-01-03 02:28:00,13.3500
B001B0V5GG,2021-01-03 03:52:00,13.3000
B001B0V5GG,2021-01-03 05:48:00,13.3500
B001B0V5GG,2021-01-03 07:02:00,13.3000
B001B0V5GG,2021-01-03 09:40:00,13.5000
B001B0V5GG,2021-01-03 10:58:00,13.3500
B001B0V5GG,2021-01-03 13:16:00,13.3000
B001B0V5GG,2021-01-03 15:32:00,13.7700
B001B0V5GG,2021-01-03 15:34:00,13.3000
B001B0V5GG,2021-01-03 17:20:00,12.9400
B001B0V5GG,2021-01-03 18:10:00,0.0000
B001B0V5GG,2021-01-03 18:14:00,12.9400
B001B0V5GG,2021-01-03 18:56:00,0.0000
B001B0V5GG,2021-01-03 23:10:00,18.5600
B001B0V5GG,2021-01-04 00:00:00,13.1100
B001B0V5GG,2021-01-04 00:46:00,13.4300
B001B0V5GG,2021-01-04 01:36:00,12.5200
B001B0V5GG,2021-01-04 02:40:00,12.8300
B001B0V5GG,2021-01-04 03:20:00,12.8400
B001B0V5GG,2021-01-04 04:20:00,12.8600
B001B0V5GG,2021-01-04 06:04:00,13.3900
B001B0V5GG,2021-01-04 07:28:00,13.0300
B001B0V5GG,2021-01-04 07:44:00,12.8000
B001B0V5GG,2021-01-04 09:50:00,0.0000
B001B0V5GG,2021-01-04 13:46:00,11.6600
B001B0V5GG,2021-01-04 14:28:00,11.3400
B001B0V5GG,2021-01-04 15:40:00,0.0000
B001B0V5GG,2021-01-04 17:40:00,11.3400
B001B0V5GG,2021-01-04 17:50:00,0.0000
B001B0V5GG,2021-01-04 18:44:00,11.4000
B001B0V5GG,2021-01-04 20:04:00,0.0000
B001B0V5GG,2021-01-04 21:02:00,11.4000
B001B0V5GG,2021-01-05 01:14:00,11.6600
B001B0V5GG,2021-01-05 03:44:00,13.4000
B001B0V5GG,2021-01-05 04:30:00,11.6600
B001B0V5GG,2021-01-05 06:16:00,13.4000
B001B0V5GG,2021-01-05 07:22:00,11.6600
B001B0V5GG,2021-01-05 10:20:00,13.4300
B001B0V5GG,2021-01-05 11:16:00,11.6600
B001B0V5GG,2021-01-05 13:52:00,0.0000
B001B0V5GG,2021-01-05 14:12:00,11.4000
B001B0V5GG,2021-01-05 15:28:00,0.0000
B001B0V5GG,2021-01-05 17:12:00,13.3800
B001B0V5GG,2021-01-05 17:24:00,0.0000
B001B0V5GG,2021-01-05 17:42:00,11.4000
B001B0V5GG,2021-01-05 18:28:00,0.0000
B001B0V5GG,2021-01-05 18:48:00,11.4000
B001B0V5GG,2021-01-05 19:28:00,0.0000
B001B0V5GG,2021-01-05 20:52:00,11.7800
B001B0V5GG,2021-01-05 21:50:00,12.2600
B001B0V5GG,2021-01-05 22:12:00,13.3000
B001B0V5GG,2021-01-05 23:28:00,13.0200
B001B0V5GG,2021-01-06 00:36:00,13.3000
B001B0V5GG,2021-01-06 01:40:00,13.1600
B001B0V5GG,2021-01-06 02:40:00,13.1400
B001B0V5GG,2021-01-06 02:44:00,13.2200
B001B0V5GG,2021-01-06 02:48:00,13.3500
B001B0V5GG,2021-01-06 02:50:00,13.2200
B001B0V5GG,2021-01-06 02:52:00,13.3500
B001B0V5GG,2021-01-06 03:08:00,13.4800
B001B0V5GG,2021-01-06 03:12:00,13.3500
B001B0V5GG,2021-01-06 03:26:00,13.4800
B001B0V5GG,2021-01-06 04:00:00,13.1400
B001B0V5GG,2021-01-06 04:08:00,13.3500
B001B0V5GG,2021-01-06 04:16:00,13.1200
B001B0V5GG,2021-01-06 04:20:00,13.3300
B001B0V5GG,2021-01-06 04:22:00,13.3300
B001B0V5GG,2021-01-06 04:24:00,13.1200
B001B0V5GG,2021-01-06 04:26:00,13.1200
B001B0V5GG,2021-01-06 04:28:00,13.3500
B001B0V5GG,2021-01-06 06:32:00,14.7400
B001B0V5GG,2021-01-06 07:36:00,13.3000
B001B0V5GG,2021-01-06 09:12:00,13.4000
B001B0V5GG,2021-01-06 10:12:00,13.3700
B001B0V5GG,2021-01-06 12:10:00,13.3100
B001B0V5GG,2021-01-06 13:38:00,13.3700
B001B0V5GG,2021-01-06 14:08:00,13.0400
B001B0V5GG,2021-01-06 15:52:00,13.3500
B001B0V5GG,2021-01-06 19:04:00,13.3100
B001B0V5GG,2021-01-06 19:42:00,13.3500
B001B0V5GG,2021-01-06 19:52:00,13.1600
B001B0V5GG,2021-01-06 20:24:00,13.1600
B001B0V5GG,2021-01-06 20:26:00,13.3000
B001B0V5GG,2021-01-06 20:28:00,13.3000
B001B0V5GG,2021-01-06 20:30:00,13.1600
B001B0V5GG,2021-01-06 20:32:00,13.3000
B001B0V5GG,2021-01-06 20:34:00,13.1600
B001B0V5GG,2021-01-06 20:36:00,13.3000
B001B0V5GG,2021-01-07 00:36:00,13.3400
B001B0V5GG,2021-01-07 03:08:00,13.3500
B001B0V5GG,2021-01-07 03:12:00,13.4000
B001B0V5GG,2021-01-07 03:16:00,13.3500
B001B0V5GG,2021-01-07 03:20:00,13.4000
B001B0V5GG,2021-01-07 03:58:00,13.2000
B001B0V5GG,2021-01-07 06:12:00,13.7200
B001B0V5GG,2021-01-07 06:16:00,13.4000
B001B0V5GG,2021-01-07 07:20:00,13.3100
B001B0V5GG,2021-01-07 07:32:00,13.3000
B001B0V5GG,2021-01-07 09:32:00,11.9300
B001B0V5GG,2021-01-07 10:32:00,12.8300
B001B0V5GG,2021-01-07 12:46:00,12.9400
B001B0V5GG,2021-01-07 14:34:00,13.4000
B001B0V5GG,2021-01-07 16:20:00,13.5400
B001B0V5GG,2021-01-07 16:40:00,13.4000
B001B0V5GG,2021-01-07 19:08:00,13.4100
B001B0V5GG,2021-01-07 20:16:00,13.3000
B001B0V5GG,2021-01-07 21:36:00,0.0000
B001B0V5GG,2021-01-08 00:08:00,12.3400
B001B0V5GG,2021-01-08 01:38:00,0.0000
B001B0V5GG,2021-01-08 03:22:00,12.4500
B001B0V5GG,2021-01-08 03:44:00,13.3000
B001B0V5GG,2021-01-08 04:52:00,12.1100
B001B0V5GG,2021-01-08 05:48:00,0.0000
B001B0V5GG,2021-01-08 06:42:00,12.9500
B001B0V5GG,2021-01-08 07:16:00,0.0000
B001B0V5GG,2021-01-08 09:30:00,12.0200
B001B0V5GG,2021-01-08 09:36:00,15.9800
B001B0V5GG,2021-01-08 10:50:00,0.0000
B001B0V5GG,2021-01-08 11:52:00,11.7300
B001B0V5GG,2021-01-08 12:28:00,11.7200
B001B0V5GG,2021-01-08 13:16:00,0.0000
B001B0V5GG,2021-01-08 13:24:00,11.7000
